Datetime,City,Location,Latitude,Longitude,Direction,Type,Lanes_Blocked,Involved
2019-02-22 9:49 AM,Pasig City,C5 LANUZA AVE,14.577625,121.073462,SB,ACCIDENT,1.0,2 CARS
2019-02-22 11:00 AM,Makati City,C5 PALAR,14.533113,121.05772,NB,ACCIDENT,1.0,ALUMINUM VAN
2019-02-22 11:11 AM,Makati City,EDSA ORENSE,14.561654999999998,121.042832,NB,ACCIDENT,1.0,2 CAR
2019-02-22 11:32 AM,Mandaluyong,EDSA ORTIGAS LOADING BAY,14.586681,121.056314,NB,ACCIDENT,1.0,BUS AND VAN
2019-02-22 12:06 PM,Quezon City,MINDANAO BJMP,14.669821,121.032844,SB,ACCIDENT,1.0,TRUCK AND CAR
2019-02-22 1:16 PM,Quezon City,QUEZON AVE SCT ALBANO,14.641388,121.032974,EB,ACCIDENT,1.0,MC AND UV EXPRESS
2019-02-22 2:11 PM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,SB,ACCIDENT,1.0,VAN AND TAXI
2019-02-22 2:04 PM,Mandaluyong,ORTIGAS AVE LA SALLE,14.595455,121.055378,WB,ACCIDENT,1.0,PICK-UP AND MOTORCYCLE
2019-02-22 3:08 PM,Pasig City,C5 ORTIGAS AVE,14.589706,121.079945,NB,ACCIDENT,2.0,TRUCK AND CAR
2019-02-22 3:49 PM,Quezon City,EDSA MCARTHUR AVE,14.61808,121.051749,NB,ACCIDENT,2.0,BUS AND AUV
2019-02-22 4:53 PM,Quezon City,EDSA BANSALANGIN,14.656235,121.02736000000002,NB,ACCIDENT,1.0,PICK-UP AND MOTORCYCLE
2019-02-22 5:37 PM,Quezon City,EDSA MRT ORTIGAS,14.593155,121.058494,SB,ACCIDENT,1.0,CAR AND MOTORCYCLE
2019-02-22 6:02 PM,Quezon City,ELLIPTICAL ROAD NORTH AVE.,14.652094,121.046419,EB,ACCIDENT,1.0,TAXI AND CAR
2019-02-22 6:48 PM,Makati City,EDSA MAGALLANES,14.540271,121.016837,SB,ACCIDENT,1.0,CAR AND AUV
2019-02-22 7:01 PM,Mandaluyong,EDSA J VARGAS,14.584559,121.055588,NB,ACCIDENT,1.0,BUS AND CAR
2019-02-22 7:15 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,NB,ACCIDENT,1.0,CAR AND SUV
2019-02-22 7:22 PM,Mandaluyong,EDSA ORTIGAS FLYOVER,14.586681,121.056314,NB,ACCIDENT,1.0,BUS AND CAR
2019-02-22 7:23 PM,Mandaluyong,EDSA SM MEGAMALL,14.585214,121.05588600000002,NB,ACCIDENT,1.0,MOTORCYCLE AND AUV
2019-02-22 10:45 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,ACCIDENT,1.0,2 CARS
2019-02-22 11:09 PM,Quezon City,EDSA KAMUNING,14.630769,121.045945,SB,ACCIDENT,1.0,DUMP TRUCK AND CAR
2019-02-23 3:22 AM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,ACCIDENT,1.0,MC AND CAR
2019-02-23 6:20 AM,Manila,QUIRINO PLAZA DILAO,14.581010999999998,120.999285,SB,ACCIDENT,1.0,VAN AND BUS
2019-02-23 6:40 AM,Quezon City,EDSA ERMIN GARCIA,14.628035,121.047229,SB,ACCIDENT,1.0,MC AND URVAN
2019-02-23 7:56 AM,Quezon City,COMMONWEALTH LUZON,14.66533,121.070469,EB,ACCIDENT,1.0,PUJ AND SUV
2019-02-23 11:35 AM,Quezon City,B SERRANO GATE 2,14.610447,121.05319,WB,ACCIDENT,1.0,CAR AND MC TRUCK
2019-02-23 11:46 AM,Mandaluyong,EDSA ORTIGAS,14.586681,121.056314,NB,ACCIDENT,1.0,CAR AND MC
2019-02-23 12:30 PM,Quezon City,EDSA MONTE,14.62385,121.049123,SB,ACCIDENT,1.0,BUS AND L300
2019-02-23 12:30 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,SB,ACCIDENT,1.0,SUV AND MC
2019-02-23 12:33 PM,Quezon City,C5 KATIPUNAN ATENEO,14.638481,121.07453999999998,SB,ACCIDENT,1.0,TRUCK AND CAR
2019-02-23 1:19 PM,Quezon City,EDSA MRT SANTOLAN,14.609768,121.055583,NB,ACCIDENT,1.0,MC AND CAR
2019-02-23 3:38 PM,Quezon City,MINDANAO AVE TANDANG SORA,14.677102,121.03219,SB,ACCIDENT,2.0,VAN AND CAR
2019-02-23 3:37 PM,Quezon City,EDSA FARMERS,14.619717,121.050978,NB,MULTIPLE COLLISION,1.0,2-AUV AND CAR
2019-02-23 3:50 PM,Marikina,MARCOS HIGHWAY SM MARIKINA,14.62556,121.08313400000002,WB,ACCIDENT,2.0,DUMP TRUCK AND CAR
2019-02-23 5:14 PM,Quezon City,EDSA SM NORTH,14.662621,121.0664,NB,ACCIDENT,1.0,MC AND TAXI
2019-02-23 6:17 PM,Quezon City,MINDANAO AVE CONGRESSIONAL,14.667917999999998,121.033972,NB,ACCIDENT,1.0,MIXER AND CAR
2019-02-23 7:38 PM,Quezon City,COMMONWEALTH AVE EVER GOTESCO,14.678482,121.083423,EB,MULTIPLE COLLISION,1.0,2-CAR AND MC
2019-02-23 10:19 PM,Quezon City,EDSA KAMUNING STATION,14.635123000000002,121.043364,SB,ACCIDENT,1.0,2 BUSES
2019-02-24 7:43 AM,Quezon City,EDSA WHITEPLAINS,14.599652,121.05969,NB,ACCIDENT,1.0,2 CARS
2019-02-24 8:52 AM,Quezon City,EDSA AURORA TUNNEL,14.621564,121.050149,NB,ACCIDENT,1.0,MC AND SUV
2019-02-24 9:01 AM,Quezon City,EDSA ERMIN GARCIA,14.628035,121.047229,SB,ACCIDENT,1.0,VAN AND AUV
2019-02-24 10:22 AM,Quezon City,EDSA AURORA,14.621564,121.050149,SB,ACCIDENT,1.0,CAR AND TAXI
2019-02-24 12:49 PM,Quezon City,EDSA TIMOG FLYOVER,14.63291,121.044944,SB,ACCIDENT,1.0,VAN AND AUV
2019-02-24 12:53 PM,Quezon City,EDSA MRT NORTH,14.662621,121.0664,SB,ACCIDENT,1.0,2 CARS AND AUV
2019-02-24 3:22 PM,Pasig City,C5 ORTIGAS,14.589706,121.079945,NB,ACCIDENT,2.0,SUV AND CAR
2019-02-24 5:06 PM,Quezon City,MINDANAO AVE SAUYO,14.68552,121.031821,SB,ACCIDENT,2.0,SUV AND PICP-UP
2019-02-24 8:25 PM,Quezon City,EDSA ERMIN GARCIA,14.628035,121.047229,SB,ACCIDENT,1.0,2 CARS
2019-02-25 8:01 AM,Pasig City,ORTIGAS MERALCO,14.588871,121.065865,WB,ACCIDENT,1.0,PUJ AND MC
2019-02-25 9:14 AM,Quezon City,EDSA SANTOLAN FLYOVER,14.609768,121.055583,SB,ACCIDENT,1.0,STAREX AND MC
2019-02-25 11:16 AM,Pasig City,C5 LANUZA,14.577625,121.073462,NB,ACCIDENT,1.0,MC AND TRUCK
2019-02-25 5:04 PM,Quezon City,EDSA CONNECTICUT,14.6017,121.059252,SB,ACCIDENT,1.0,BUS AND AUV
2019-02-26 11:45 PM,Quezon City,C5 GREENMEADOWS,14.601442,121.079351,NB,ACCIDENT,1.0,MC AND AUV
2019-02-26 4:31 AM,Quezon City,COMMONWEALTH TECHNO-HUB,14.656444,121.056948,EB,ACCIDENT,1.0,TAXI AND MC
2019-02-26 6:15 AM,Quezon City,COMMONWEALTH COA,14.689491,121.087266,EB,ACCIDENT,1.0,TRICYCLE
2019-02-26 7:03 AM,Quezon City,EDSA SANTOLAN,14.609768,121.055583,NB,ACCIDENT,1.0,MC AND CAR
2019-02-26 7:05 AM,Pasig City,ORTIGAS EMERALD,14.586343,121.061481,EB,ACCIDENT,1.0,SUV AND CAR
2019-02-26 7:30 AM,Quezon City,KATIPUNAN UP TOWN,14.651395,121.074415,SB,ACCIDENT,1.0,AUV AND MC
2019-02-26 7:33 AM,Quezon City,EDSA ERMIN GARCIA,14.628035,121.047229,SB,ACCIDENT,1.0,SUV AND MC
2019-02-26 7:59 AM,Mandaluyong,EDSA ORTIGAS,14.586681,121.056314,SB,ACCIDENT,1.0,2 CAR
2019-02-26 8:53 AM,Quezon City,EDSA P TUAZON TUNNEL,14.616404,121.052548,SB,MULTIPLE COLLISION,2.0,PICK-UP SUV AND MC
2019-02-26 9:06 AM,Makati City,EDSA AYALA,14.550028,121.029058,NB,ACCIDENT,1.0,BUS AND CAR
2019-02-26 9:56 AM,Quezon City,EDSA KAMUNING,14.630769,121.045945,SB,ACCIDENT,1.0,2 BUSES
2019-02-26 9:58 AM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,NB,ACCIDENT,1.0,2 MC
2019-02-26 10:10 AM,Mandaluyong,EDSA J.VARGAS,14.584559,121.055588,WB,ACCIDENT,1.0,2 CARS
2019-02-26 10:17 AM,Pasig City,C5 ORTIGAS,14.589706,121.079945,SB,ACCIDENT,1.0,SUV AND CAR
2019-02-26 10:43 AM,Quezon City,EDSA SCT BORROMEO,14.637251,121.042113,SB,ACCIDENT,1.0,PICK-UP AND TAXI
2019-02-26 11:20 AM,Quezon City,EDSA KAMUNING,14.630769,121.045945,SB,ACCIDENT,1.0,BUS AND CAR
2019-02-26 11:57 AM,Quezon City,MINDANAO CONGRESSIONAL,14.667917999999998,121.033972,EB,ACCIDENT,1.0,2 MC
2019-02-26 2:28 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,SB,MULTIPLE COLLISION,1.0,2 AUV AND CAR
2019-02-26 2:50 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,SB,ACCIDENT,1.0,MOTORCYCLE AND CAR
2019-02-26 3:25 PM,Makati City,EDSA EVANGELISTA,14.538985999999998,121.012638,SB,ACCIDENT,1.0,AUV AND VAN
2019-02-26 3:20 PM,Quezon City,AURORA KATIPUNAN,14.631692,121.074217,WB,ACCIDENT,1.0,VAN AND PUJ
2019-02-26 4:57 PM,Quezon City,C5 ATENEO KATIPUNAN,14.638481,121.07453999999998,NB,ACCIDENT,1.0,CAR AND VAN
2019-02-26 5:23 PM,Quezon City,AURORA AVE ARANETA,14.622713,121.052651,WB,ACCIDENT,2.0,BUS AND VAN
2019-02-26 5:15 PM,Makati City,EDSA KALAYAAN,14.55778,121.038293,NB,ACCIDENT,2.0,CAR AND SUV
2019-02-26 5:37 PM,Mandaluyong,EDSA CENTRAL,14.579778,121.052512,NB,ACCIDENT,1.0,2 CARS
2019-02-26 6:13 PM,Quezon City,COMMONWEALTH AVE ELLIPTICAL,14.653542000000002,121.052687,WB,ACCIDENT,1.0,TAXI AND CAR
2019-02-26 7:31 PM,Mandaluyong,EDSA BONI LIGHTMALL,14.574218,121.04851399999998,NB,ACCIDENT,2.0,2 BUSES
2019-02-26 7:56 PM,Quezon City,QUEZON AVE DELTA,14.637473000000002,121.026629,WB,ACCIDENT,1.0,AUV AND MOTORCYCLE
2019-02-27 12:16 AM,Quezon City,COMMONWEALTH ELLIPTICAL,14.653542000000002,121.052687,WB,ACCIDENT,1.0,SUV AND TRAILER TRUCK
2019-02-27 6:46 AM,Makati City,EDSA PET PLANS,14.561892000000002,121.04307,SB,ACCIDENT,1.0,SUV AND MC
2019-02-27 6:49 AM,Mandaluyong,EDSA BONI MRT,14.574014000000002,121.04841,SB,ACCIDENT,1.0,2 SUV
2019-02-27 7:10 AM,Mandaluyong,EDSA SHAW,14.581153,121.053565,WB,ACCIDENT,1.0,MC AND CAR
2019-02-27 7:16 AM,Quezon City,KATIPUNAN UP TOWN,14.651395,121.074415,SB,ACCIDENT,1.0,SUV AND TAXI
2019-02-27 7:18 AM,Quezon City,KATIPUNAN MIRIAM,14.644291,121.074626,SB,ACCIDENT,1.0,SUV AND MC
2019-02-27 8:05 AM,Quezon City,KATIPUNAN FLYOVER,14.631692,121.074217,NB,ACCIDENT,1.0,2 MC
2019-02-27 8:20 AM,Pasig City,C5 LANUZA,14.577625,121.073462,NB,ACCIDENT,1.0,2 CARS
2019-02-27 8:22 AM,Pasig City,MARCOS HIGHWAY AYALA FELIZ,14.618807,121.092719,WB,ACCIDENT,1.0,CAR AND MC
2019-02-27 9:48 AM,Quezon City,EDSA P TUAZON,14.616404,121.052548,SB,ACCIDENT,1.0,BUS AND TAXI
2019-02-27 9:55 AM,Mandaluyong,EDSA GUADIX,14.589432,121.057243,NB,ACCIDENT,1.0,2 CARS
2019-02-27 10:09 AM,Quezon City,EDSA ERMIN GARCIA,14.628035,121.047229,SB,ACCIDENT,1.0,L300 AND CAR
2019-02-27 10:46 AM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,NB,ACCIDENT,1.0,AUV AND VAN
2019-02-27 11:10 AM,Quezon City,EDSA SANTOLAN,14.609768,121.055583,SB,ACCIDENT,1.0,PICK-UP AND CAR
2019-02-27 11:10 AM,Quezon City,EDSA ANNAPOLIS,14.606272,121.057181,SB,HIT AND RUN,1.0,MC
2019-02-27 12:24 PM,Mandaluyong,EDSA GUADIX,14.589432,121.057243,NB,ACCIDENT,1.0,MC AND CAR
2019-02-27 12:42 PM,Quezon City,C5 CALLE INDUSTRIA,14.605472,121.079122,NB,ACCIDENT,1.0,MC AND CLOSES VAN
2019-02-27 2:25 PM,Quezon City,KATIPUNAN AURORA BLVD,14.631692,121.074217,SB,ACCIDENT,1.0,CAR AND PEDESTRIAN
2019-02-27 4:00 PM,Quezon City,KATIPUNAN C.P GARCIA,14.648274,121.074353,NB,MULTIPLE COLLISION,1.0,TRUCK MOTORCYCLE AND CAR
2019-02-27 4:06 PM,Makati City,C5 KATIPUNAN AVE MATANDANG BALARA,14.559503,121.06543700000002,NB,ACCIDENT,1.0,TAXI AND SUV
2019-02-27 4:07 PM,Makati City,KATIPUNAN MATANDANG BALARA,14.559503,121.06543700000002,NB,ACCIDENT,1.0,CAR AND TANKER
2019-02-27 4:12 PM,Pasig City,MARCOS HIGHWAY FELIX AVE,14.620737,121.101832,EB,ACCIDENT,1.0,CAR AND TANKER
2019-02-27 5:01 PM,Quezon City,QUEZON AVE DELTA,14.637473000000002,121.026629,WB,ACCIDENT,1.0,SUV AND TAXI
2019-02-27 5:08 PM,Pasay City,EDSA TRAMO,14.538386,121.008456,SB,MULTIPLE COLLISION,1.0,TAXI CAR AND BUS
2019-02-27 5:19 PM,Quezon City,EDSA ORTIGAS POEA,14.593548,121.058028,SB,ACCIDENT,1.0,CAR AND SUV
2019-02-27 6:23 PM,Kalookan City,C3 DAGAT DAGATAN,14.653757,120.974508,NB,ACCIDENT,1.0,2 TRUCK
2019-02-27 8:18 PM,Quezon City,C5 AURORA KATIPUNAN FLYOVER,14.631692,121.074217,NB,ACCIDENT,1.0,2 MOTORCYCLE
2019-02-27 9:27 PM,Makati City,EDSA BUENDIA,14.554949,121.034967,SB,ACCIDENT,1.0,AUV AND CAR
2019-02-28 4:13 AM,Quezon City,QUEZON AVE TIMOG NEAR BIR,14.637123999999998,121.02608,EB,ACCIDENT,1.0,TRAILER TRUCK
2019-02-28 5:34 AM,Pasig City,MARCOS HIGHWAY LIGAYA,14.618807,121.092719,WB,ACCIDENT,1.0,2 DELIVERY VANS
2019-02-28 6:16 AM,Quezon City,COMMONWEALTH LUZON,14.66533,121.070469,EB,ACCIDENT,1.0,BUS AND PEDESTRIAN
2019-02-28 6:37 AM,Pasig City,C5 ORTIGAS IPI,14.58997,121.081222,NB,ACCIDENT,1.0,MC AND PEDESTRIAN
2019-02-28 8:24 AM,Makati City,EDSA MAGALLANES FLYOVER,14.540271,121.016837,NB,ACCIDENT,1.0,2 CARS
2019-02-28 10:52 AM,Quezon City,KATIPUNAN C.P GARCIA,14.648274,121.074353,SB,ACCIDENT,1.0,CAR AND MC
2019-02-28 10:53 AM,Quezon City,CONGRESSIONAL AVE JUPITER,14.670407,121.037397,WB,ACCIDENT,1.0,CAR AND TRUCK
2019-02-28 11:56 AM,Quezon City,EDSA CONNECTICUT,14.6017,121.059252,SB,ACCIDENT,1.0,CAR AND AUV
2019-02-28 2:00 PM,Mandaluyong,EDSA PIONEER,14.572454,121.047299,NB,ACCIDENT,1.0,CAR AND AUV
2019-02-28 2:40 PM,Pasig City,MARCOS HIGHWAY GIL FERNANDO,14.620737,121.101887,EB,ACCIDENT,2.0,CAR AND TRUCK
2019-02-28 2:54 PM,Quezon City,AURORA AVE ARANETA,14.622713,121.052651,EB,ACCIDENT,2.0,PUJ AND BUS
2019-02-28 3:21 PM,Quezon City,QUEZON AVE HI TOP,14.642672,121.035014,EB,ACCIDENT,1.0,SUV AND CAR
2019-02-28 3:56 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,ACCIDENT,1.0,CAR AND CLOSED VAN
2019-02-28 7:50 PM,Quezon City,EDSA SANTOLAN,14.609768,121.055583,NB,ACCIDENT,1.0,AUV AND MOTORCYCLE
2019-02-28 9:06 PM,Makati City,EDSA ORENSE,14.561654999999998,121.042832,NB,ACCIDENT,1.0,CAR AND AUV
2019-02-28 11:19 PM,Pasig City,C5 TIENDESITAS,14.585738,121.078854,SB,ACCIDENT,1.0,TRUCK AND CAR
2019-03-01 2:42 AM,Quezon City,C5 WILCON DEPOT,14.596972,121.079558,NB,ACCIDENT,1.0,TAXI AND DUMP TRUCK
2019-03-01 2:58 AM,Quezon City,EDSA OLIVEROS MERALCO,14.657488,121.006604,NB,ACCIDENT,1.0,MC
2019-03-01 5:42 AM,Pasig City,MARCOS HIGHWAY SANTOLAN,14.62187,121.086824,WB,MULTIPLE COLLISION,2.0,FORTUNER AND 2 MC
2019-03-01 7:17 AM,Quezon City,COMMONWEALTH DILIMAN PREP,14.674882,121.081396,EB,MULTIPLE COLLISION,2.0,BUSCAR AND MC
2019-03-01 7:40 AM,Quezon City,EDSA MRT ORTIGAS,14.593155,121.058494,SB,ACCIDENT,1.0,CAR AND BUS
2019-03-01 8:13 AM,Quezon City,WEST AVE EDSA,14.655678,121.029709,WB,ACCIDENT,1.0,TRICYCLE AND MMDA MOBILE
2019-03-01 8:20 AM,Marikina,MARCOS HIGHWAY BRIDGE,14.626442,121.08226299999998,WB,ACCIDENT,1.0,2 CARS
2019-03-01 8:28 AM,Quezon City,KATIPUNAN SHUSTER,14.653552,121.074401,SB,ACCIDENT,1.0,2 TAXI
2019-03-01 9:23 AM,Makati City,C5 SM AURA,14.546139000000002,121.055432,SB,ACCIDENT,1.0,MC AND VAN
2019-03-01 11:13 AM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,SB,ACCIDENT,1.0,AUV AND BUS
2019-03-01 11:40 AM,Mandaluyong,EDSA GUADIX,14.589432,121.057243,NB,ACCIDENT,1.0,CAR AND BUS
2019-03-01 11:55 AM,Makati City,C5 KALAYAAN,14.556079,121.062936,SB,ACCIDENT,1.0,VAN AND MC
2019-03-01 12:17 PM,Mandaluyong,EDSA MRT BONI,14.574014000000002,121.04841,NB,ACCIDENT,1.0,STAREX AND MONTERO
2019-03-01 12:32 PM,Quezon City,KATIPUNAN XAVIERVILLE,14.633823,121.074302,SB,ACCIDENT,1.0,MC AND CLOSED VAN
2019-03-01 12:40 PM,Quezon City,COMMONWEALTH DILIMAN DOCTORS,14.668893,121.075699,EB,ACCIDENT,1.0,2 MC
2019-03-01 12:55 PM,Makati City,EDSA GUADALUPE MRT,14.566651,121.045458,NB,ACCIDENT,1.0,ARMORED TRUCK AND CAR
2019-03-01 1:16 PM,Quezon City,EDSA P TUAZON TUNNEL,14.616404,121.052548,SB,ACCIDENT,1.0,CAR AND MC
2019-03-01 1:36 PM,Quezon City,ARANETA AVE PALANZA,14.608209,121.01708899999998,SB,ACCIDENT,1.0,SUV AND TRICYCLE
2019-03-01 3:09 PM,Quezon City,COMMONWEALTH TANDANG SORA,14.66371,121.068008,EB,ACCIDENT,1.0,MOTORCYCLE AND AUV
2019-03-01 3:00 PM,Mandaluyong,ORTIGAS AVE LA SALLE,14.595455,121.055378,WB,ACCIDENT,1.0,BUS AND SUV
2019-03-01 3:22 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,SB,ACCIDENT,1.0,TRUCK AND VAN
2019-03-01 3:39 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,MULTIPLE COLLISION,1.0,SUV MOTORCYCLE AND CAR
2019-03-01 3:42 PM,Makati City,EDSA BUENDIA AVE MRT,14.554949,121.034967,SB,ACCIDENT,1.0,BUS AND CAR
2019-03-01 4:57 PM,Quezon City,COMMONWEALTH MERALCO,14.68373,121.085775,EB,ACCIDENT,2.0,SUV AND CAR
2019-03-01 5:10 PM,Quezon City,QUEZON AVE DELTA,14.637473000000002,121.026629,EB,ACCIDENT,1.0,BUS AND CAR
2019-03-01 5:41 PM,Mandaluyong,EDSA PIONEER,14.572454,121.047299,NB,ACCIDENT,1.0,2 BUS
2019-03-01 5:52 PM,Quezon City,EDSA SANTOLAN FLYOVER,14.609768,121.055583,NB,ACCIDENT,1.0,CAR AND PICK-UP
2019-03-01 6:16 PM,Makati City,EDSA GUADALUPE CLOVERLEAF,14.567603,121.045759,NB,ACCIDENT,1.0,CAR AND TAXI
2019-03-01 6:22 PM,Makati City,EDSA GUADALUPE BRIDGE,14.56849,121.045986,SB,ACCIDENT,1.0,SUV AND AUV
2019-03-01 6:48 PM,Quezon City,QUEZON AVE A ROCES,14.633432,121.020029,EB,ACCIDENT,1.0,CAR AND VAN
2019-03-01 7:08 PM,Quezon City,QUEZON AVE A ROCES,14.633432,121.020029,EB,ACCIDENT,1.0,CAR AND PUJ
2019-03-01 8:46 PM,Makati City,EDSA MAGALLANES,14.540271,121.016837,NB,ACCIDENT,1.0,MOTORCYCLE AND MIXER
2019-03-01 8:45 PM,Makati City,EDSA BUENDIA,14.554949,121.034967,NB,ACCIDENT,1.0,VAN AND CAR
2019-03-01 9:16 PM,Quezon City,COMMONWEALTH TANDANG SORA,14.66371,121.068008,EB,ACCIDENT,1.0,CAR AND MOTORCYCLE
2019-03-01 11:11 PM,Quezon City,EDSA TRINOMA,14.652928,121.031852,NB,ACCIDENT,1.0,DUMP TRUCK AND CAR
2019-03-02 11:42 PM,Quezon City,EDSA SM ANNEX UTS,14.655615,121.029875,NB,ACCIDENT,1.0,CAR AND VAN
2019-03-02 6:22 AM,Pasig City,ORTIGAS LANUZA,14.589191,121.071268,EB,MULTIPLE COLLISION,1.0,2 PUJ VAN AND TRUCK
2019-03-02 6:48 AM,Quezon City,EDSA KAMUNING,14.630769,121.045945,SB,ACCIDENT,1.0,2 BUSES
2019-03-02 6:55 AM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,1.0,BUS AND MC
2019-03-02 7:54 AM,Quezon City,EDSA AURORA,14.621564,121.050149,SB,ACCIDENT,1.0,PUJ AND CAR
2019-03-02 8:30 AM,Pasig City,MARCOS HIGHWAY LIGAYA,14.618807,121.092719,EB,ACCIDENT,1.0,SUV AND MC
2019-03-02 8:45 AM,Quezon City,COMMONWEALTH SANDIGAN,14.686982999999998,121.087042,EB,ACCIDENT,1.0,AMBULANCE AND MC
2019-03-02 11:21 AM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,1.0,2 BUSES
2019-03-02 11:40 AM,Quezon City,KATIPUNAN MIRIAM,14.644291,121.074626,SB,ACCIDENT,1.0,DELIVERY VAN AND CAR
2019-03-02 12:17 PM,Quezon City,KATIPUNAN LAVISTA,14.646346,121.074397,NB,ACCIDENT,1.0,CAR AND TRUCK
2019-03-02 1:14 PM,Quezon City,KATIPUNAN C.P GARCIA,14.648274,121.074353,NB,ACCIDENT,1.0,TRUCK AND STAREX
2019-03-02 1:17 PM,Quezon City,KATIPUNAN UP TOWN,14.651395,121.074415,NB,ACCIDENT,1.0,TRUCK AND CAR
2019-03-02 1:27 PM,Quezon City,MINDANAO SAUYO,14.68552,121.031821,SB,ACCIDENT,1.0,PICK UP TRUCK AND DUMP TRUCK
2019-03-02 1:34 AM,Mandaluyong,EDSA QUEZON AVE UTS,14.582431,121.054467,NB,ACCIDENT,1.0,CAR AND UV EXPRESS
2019-03-02 2:22 PM,Makati City,C5 PALAR,14.533113,121.05772,SB,ACCIDENT,1.0,CAR AND MOTORCYCLE
2019-03-02 2:24 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,NB,ACCIDENT,2.0,CAR AND BUS
2019-03-02 2:24 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,NB,ACCIDENT,2.0,CAR AND BUS
2019-03-02 2:32 PM,Quezon City,QUEZON AVE FISHERMALL,14.633216,121.019723,WB,ACCIDENT,1.0,2 VAN
2019-03-02 2:32 PM,Quezon City,QUEZON AVE FISHERMALL,14.633216,121.019723,WB,ACCIDENT,1.0,2 VAN
2019-03-02 3:21 PM,Makati City,C5 MARKET MARKET,14.549718,121.05755,SB,ACCIDENT,2.0,VAN AND CAR
2019-03-02 3:37 PM,Makati City,C5 MCKINLEY,14.54081,121.055331,SB,ACCIDENT,2.0,DUMP TRUCK AND CAR
2019-03-02 4:12 PM,Quezon City,C5 B SERRANO TUNNEL,14.61474,121.070685,SB,ACCIDENT,1.0,SUV AND CAR
2019-03-03 7:58 AM,Quezon City,EDSA P TUAZON TUNNEL,14.616404,121.052548,NB,MULTIPLE COLLISION,2.0,2 AUV AND CAR
2019-03-03 9:54 AM,Quezon City,B SERRANO KATIPUNAN,14.61474,121.070685,NB,ACCIDENT,1.0,PICK-UP AND CAR
2019-03-03 11:00 AM,Mandaluyong,EDSA ORTIGAS LOADING BAY,14.586681,121.056314,NB,ACCIDENT,1.0,2 BUSES
2019-03-03 11:46 AM,Quezon City,C5 GREENMEADOWS,14.601442,121.079351,EB,ACCIDENT,1.0,SUV AND INNOVA
2019-03-03 2:00 PM,Mandaluyong,EDSA BONI,14.574014000000002,121.04841,SB,ACCIDENT,1.0,MC AND CAR
2019-03-03 2:08 PM,Pasig City,C5 ORTIGAS,14.589706,121.079945,SB,ACCIDENT,1.0,VAN AND CAR
2019-03-03 3:43 PM,Quezon City,C5 MIRIAM KATIPUNAN,14.644291,121.074626,NB,ACCIDENT,2.0,AUV AND CAR
2019-03-03 4:45 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,NB,ACCIDENT,1.0,2 CARS
2019-03-03 10:10 PM,Mandaluyong,EDSA GUADIX FLYOVER,14.589432,121.057243,NB,ACCIDENT,1.0,2 BUSES
2019-03-04 6:37 AM,Quezon City,EDSA MRT NORTH,14.662621,121.0664,SB,ACCIDENT,1.0,MC AND CAR
2019-03-04 6:46 AM,Quezon City,NORTH AVE MINDANAO,14.654565,121.035178,EB,ACCIDENT,1.0,MC AND PUJ
2019-03-04 7:51 AM,Quezon City,EDSA PARAMOUNT,14.655615,121.029875,SB,ACCIDENT,1.0,CAR AND TAXI
2019-03-04 7:59 AM,Quezon City,EDSA SANTOLAN,14.609768,121.055583,SB,ACCIDENT,1.0,VAN AND AUV
2019-03-04 8:20 AM,Quezon City,EDSA BALINTAWAK MARKET,14.657355,121.001617,SB,ACCIDENT,1.0,CAR AND MC
2019-03-04 8:23 AM,Quezon City,ORTIGAS ETON,14.592085,121.059836,WB,ACCIDENT,1.0,CAR AND VAN
2019-03-04 8:35 AM,Pasay City,EDSA TAFT,14.537499,121.000698,NB,ACCIDENT,1.0,SUV AND TAXI
2019-03-04 8:48 AM,Quezon City,KATIPUNAN LAVISTA,14.646346,121.074397,NB,ACCIDENT,1.0,MC
2019-03-04 9:03 AM,Pasig City,C5 ORTIGAS FLYOVER,14.589706,121.079945,SB,MULTIPLE COLLISION,2.0,SUV AND 2 CARS
2019-03-04 9:38 AM,Quezon City,KATIPUNAN MIRIAM,14.644291,121.074626,SB,ACCIDENT,1.0,MC AND CAR
